Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate,days_count
1,1,0,2.0,5.0,5.5,0.32,4563
1,1,1,0.0,1.0,3.4,0.15,4429
1,0,0,3.0,6.0,6.2,0.52,4503
1,0,1,2.0,4.0,4.6,0.38,4471
1,0,0,1.0,2.0,2.6,0.1,4597
1,0,1,4.0,5.0,7.0,0.48,4699
0,0,0,2.0,5.0,6.5,0.62,4675
0,0,0,3.0,7.0,6.3,0.6,4529
1,0,1,1.0,4.0,5.4,0.37,4499
0,0,0,3.0,7.0,7.8,0.64,4449
1,1,1,1.0,3.0,3.4,0.27,4570
0,0,0,4.0,6.0,8.4,0.65,4732
0,0,0,1.0,4.0,4.7,0.41,4468
1,0,0,3.0,4.0,6.6,0.46,4746
1,0,0,3.0,6.0,4.5,0.34,4626
1,0,1,0.0,1.0,0.7,0.02,4488
0,1,0,1.0,1.0,4.9,0.27,4602
1,0,0,1.0,3.0,2.9,0.23,4639
1,0,1,3.0,5.0,6.7,0.48,4598
1,0,1,2.0,5.0,7.2,0.49,4690
1,0,1,1.0,3.0,3.8,0.25,4494
1,1,1,1.0,3.0,4.8,0.32,4745
0,1,1,1.0,3.0,4.0,0.33,4577
0,0,1,1.0,2.0,4.2,0.26,4499
0,0,1,1.0,3.0,5.8,0.46,4444
0,0,1,4.0,7.0,7.2,0.73,4540
0,0,1,3.0,7.0,7.3,0.55,4397
1,0,0,2.0,4.0,7.6,0.61,4487
1,1,0,3.0,6.0,6.2,0.58,4575
1,1,0,2.0,5.0,7.9,0.58,4664
0,0,0,4.0,7.0,7.3,0.56,4628
0,0,0,1.0,2.0,3.6,0.14,4404
1,1,1,1.0,2.0,3.6,0.16,4745
1,0,0,3.0,5.0,7.4,0.56,4635
0,1,0,3.0,5.0,5.2,0.47,4543
1,0,1,3.0,6.0,8.5,0.69,4662
0,1,1,0.0,2.0,1.6,0.12,4401
1,0,0,3.0,7.0,8.2,0.66,4531
0,0,1,1.0,3.0,3.0,0.22,4481
0,1,1,2.0,5.0,8.0,0.66,4403
0,1,0,4.0,7.0,7.7,0.78,4546
0,1,0,4.0,8.0,6.3,0.57,4483
1,1,1,2.0,2.0,2.4,0.18,4414
0,0,0,4.0,7.0,7.1,0.67,4485
1,0,0,1.0,3.0,3.8,0.2,4558
0,0,0,3.0,5.0,6.9,0.46,4553
1,1,0,1.0,2.0,5.1,0.29,4503
1,1,1,2.0,3.0,4.2,0.22,4557
1,0,0,3.0,5.0,5.1,0.35,4503
1,0,1,2.0,4.0,4.9,0.44,4597
1,1,0,2.0,6.0,8.2,0.62,4696
0,0,0,3.0,5.0,5.2,0.48,4493
1,1,1,2.0,4.0,6.8,0.45,4420
0,0,1,0.0,1.0,1.0,0.01,4664
1,1,1,1.0,1.0,1.5,0.12,4511
1,1,0,3.0,5.0,8.8,0.69,4660
1,1,1,2.0,4.0,3.9,0.3,4640
0,0,0,4.0,6.0,6.6,0.63,4606
1,1,1,2.0,4.0,4.9,0.41,4485
1,1,1,1.0,3.0,3.1,0.21,4709
1,0,1,3.0,4.0,4.8,0.39,4578
1,0,1,3.0,4.0,6.0,0.47,4513
0,0,1,2.0,5.0,5.9,0.45,4647
1,1,1,3.0,5.0,6.8,0.49,4510
1,1,0,3.0,5.0,7.3,0.5,4614
0,1,1,1.0,1.0,0.9,0.0,4571
1,0,0,4.0,8.0,7.5,0.7,4671
1,0,1,1.0,3.0,6.9,0.46,4414
1,0,0,3.0,6.0,5.5,0.49,4455
1,0,0,4.0,7.0,7.5,0.61,4543
1,1,1,2.0,4.0,4.6,0.41,4566
1,0,0,3.0,6.0,6.7,0.56,4655
0,0,1,3.0,5.0,4.3,0.31,4465
1,1,1,2.0,3.0,5.4,0.4,4406
1,0,0,2.0,5.0,5.5,0.45,4592
1,0,1,1.0,3.0,5.1,0.27,4604
1,1,0,1.0,3.0,4.4,0.39,4671
1,0,1,3.0,5.0,8.6,0.68,4576
0,1,0,2.0,5.0,6.7,0.6,4477
0,0,0,2.0,5.0,3.9,0.32,4449
0,1,1,2.0,3.0,3.7,0.19,4592
0,0,0,2.0,2.0,3.4,0.21,4436
1,0,1,2.0,4.0,6.1,0.48,4459
1,0,1,2.0,5.0,7.5,0.57,4408
1,0,1,1.0,3.0,5.1,0.41,4391
0,0,0,4.0,8.0,9.2,0.83,4413
1,0,0,1.0,1.0,3.9,0.18,4405
0,0,0,4.0,7.0,6.6,0.52,4661
1,1,0,4.0,8.0,8.0,0.74,4456
1,0,0,3.0,5.0,5.1,0.36,4738
1,0,0,1.0,3.0,3.2,0.27,4486
0,0,1,2.0,4.0,8.2,0.69,4625
0,0,1,2.0,3.0,5.4,0.34,4730
0,1,1,2.0,5.0,6.3,0.56,4481
0,0,1,2.0,2.0,2.9,0.23,4724
1,1,1,1.0,3.0,5.3,0.37,4709
1,1,1,2.0,2.0,4.0,0.18,4410
1,0,1,1.0,2.0,2.7,0.18,4707
1,0,1,3.0,5.0,5.5,0.38,4682
0,0,1,1.0,2.0,3.4,0.24,4710
1,0,1,0.0,1.0,0.3,0.04,4498
1,0,1,3.0,6.0,6.7,0.44,4493
0,1,0,2.0,6.0,6.4,0.6,4461
0,1,1,1.0,3.0,6.7,0.44,4652
0,0,0,3.0,8.0,7.9,0.71,4487
0,0,1,1.0,4.0,4.5,0.32,4683
1,0,1,3.0,5.0,3.9,0.33,4722
0,0,1,2.0,3.0,3.4,0.25,4530
1,1,0,2.0,4.0,3.5,0.28,4466
0,1,1,2.0,4.0,5.5,0.41,4689
0,1,1,3.0,5.0,5.6,0.35,4545
1,0,0,1.0,3.0,4.4,0.29,4596
0,1,1,4.0,7.0,7.1,0.69,4593
0,0,0,2.0,6.0,8.3,0.67,4731
1,0,0,1.0,1.0,2.6,0.09,4547
1,1,0,4.0,7.0,8.1,0.63,4412
1,1,1,1.0,2.0,5.2,0.37,4710
1,0,0,3.0,5.0,7.1,0.66,4505
0,0,0,3.0,6.0,7.2,0.54,4535
1,0,1,1.0,1.0,0.6,0.0,4484
1,0,0,3.0,6.0,5.6,0.51,4518
0,1,1,0.0,1.0,4.4,0.24,4638
0,0,1,0.0,1.0,0.6,0.04,4575
0,1,1,3.0,6.0,4.9,0.4,4419
0,1,1,3.0,7.0,7.4,0.67,4627
1,1,1,3.0,6.0,7.3,0.59,4662
0,0,1,1.0,2.0,3.6,0.26,4625
0,0,0,3.0,9.0,10.0,0.95,4408
0,1,0,2.0,3.0,6.4,0.42,4555
1,1,1,2.0,5.0,6.3,0.41,4701
0,1,1,0.0,1.0,4.1,0.34,4661
0,1,0,2.0,5.0,6.6,0.6,4582
0,1,1,2.0,4.0,4.1,0.22,4613
1,0,1,3.0,5.0,5.1,0.45,4448
0,1,1,3.0,5.0,4.5,0.39,4741
1,0,1,3.0,4.0,6.1,0.4,4423
0,0,0,2.0,6.0,6.8,0.6,4400
1,0,1,3.0,8.0,7.9,0.78,4484
0,0,0,3.0,7.0,7.8,0.63,4605
0,0,0,1.0,2.0,3.9,0.32,4556
1,0,1,4.0,8.0,6.8,0.67,4554
1,0,1,0.0,1.0,0.6,0.03,4492
0,0,0,2.0,3.0,5.9,0.47,4695
0,0,0,4.0,6.0,7.8,0.6,4429
0,0,1,2.0,4.0,5.7,0.43,4494
0,1,1,1.0,2.0,1.1,0.09,4524
0,1,1,4.0,7.0,6.1,0.55,4506
1,0,1,3.0,5.0,6.2,0.4,4717
1,1,0,1.0,2.0,3.2,0.14,4524
0,0,1,2.0,4.0,5.1,0.47,4491
0,0,0,3.0,7.0,5.9,0.53,4585
1,0,0,1.0,3.0,4.7,0.41,4496
0,1,1,2.0,3.0,5.1,0.41,4565
0,0,0,4.0,7.0,7.9,0.7,4491
1,0,0,3.0,6.0,7.1,0.57,4477
0,0,0,2.0,4.0,5.9,0.57,4728
0,0,0,1.0,3.0,6.0,0.52,4501
1,0,1,1.0,2.0,4.5,0.34,4497
1,0,0,1.0,2.0,6.2,0.49,4546
1,1,0,2.0,4.0,6.2,0.61,4491
0,0,0,3.0,5.0,7.4,0.65,4721
1,1,0,4.0,6.0,5.7,0.55,4514
0,0,1,0.0,1.0,1.7,0.12,4401
0,0,0,4.0,6.0,6.5,0.61,4749
1,1,0,0.0,1.0,0.2,0.0,4513
0,0,0,3.0,6.0,8.8,0.9,4546
0,1,0,2.0,3.0,5.1,0.35,4469
1,1,1,2.0,3.0,3.6,0.24,4550
1,0,1,4.0,6.0,6.3,0.56,4680
0,1,0,4.0,7.0,7.5,0.62,4466
1,0,1,1.0,3.0,5.5,0.44,4624
1,0,1,2.0,4.0,6.0,0.4,4743
0,1,1,2.0,5.0,9.7,0.81,4440
1,0,0,3.0,6.0,5.1,0.4,4550
0,0,0,3.0,7.0,6.7,0.62,4408
1,0,1,1.0,3.0,4.4,0.3,4533
0,0,0,4.0,6.0,7.2,0.67,4498
1,0,1,2.0,6.0,6.9,0.53,4738
1,0,1,2.0,3.0,4.3,0.34,4728
1,0,1,0.0,1.0,0.0,0.0,4593
1,0,1,2.0,3.0,4.5,0.3,4426
0,0,0,3.0,6.0,6.8,0.52,4720
0,1,0,4.0,7.0,8.3,0.78,4704
0,0,1,2.0,4.0,2.9,0.16,4748
0,1,1,2.0,4.0,5.5,0.35,4705
1,0,0,2.0,6.0,6.8,0.54,4637
0,1,1,4.0,6.0,6.6,0.63,4719
1,0,1,3.0,5.0,6.0,0.53,4458
1,0,0,3.0,5.0,6.3,0.62,4651
1,1,0,2.0,5.0,5.6,0.35,4507
1,0,0,1.0,3.0,5.5,0.46,4408
0,0,0,2.0,4.0,5.2,0.47,4555
0,1,0,3.0,8.0,9.4,0.79,4591
1,0,1,2.0,3.0,5.7,0.33,4689
0,0,0,4.0,7.0,7.0,0.67,4450
0,0,1,1.0,3.0,5.4,0.3,4620
1,1,1,3.0,5.0,5.9,0.37,4466
0,0,1,3.0,7.0,7.5,0.69,4555
1,0,1,2.0,2.0,2.5,0.13,4510
0,1,0,4.0,6.0,6.5,0.57,4503
1,0,1,2.0,5.0,4.7,0.38,4522
1,0,1,3.0,7.0,7.6,0.68,4536
0,0,1,4.0,8.0,7.8,0.63,4516
1,0,1,2.0,5.0,6.5,0.6,4539
1,0,0,1.0,3.0,5.5,0.5,4676
1,0,0,2.0,4.0,6.3,0.39,4425
0,0,0,0.0,1.0,2.3,0.14,4554
0,0,1,1.0,2.0,3.4,0.2,4650
1,0,0,3.0,6.0,7.7,0.61,4496
1,0,0,3.0,6.0,7.9,0.58,4517
0,0,0,1.0,2.0,2.1,0.05,4469
1,1,1,0.0,1.0,2.0,0.16,4492
0,0,1,3.0,5.0,6.5,0.63,4687
1,0,0,2.0,3.0,3.1,0.26,4518
1,0,1,2.0,4.0,5.5,0.45,4627
0,0,1,1.0,4.0,5.6,0.5,4627
0,0,0,3.0,7.0,6.0,0.57,4702
1,0,1,3.0,8.0,10.0,0.91,4472
0,0,1,1.0,2.0,1.5,0.11,4461
0,1,1,2.0,4.0,4.9,0.33,4631
0,1,1,0.0,2.0,3.9,0.18,4630
1,0,0,5.0,10.0,8.8,0.95,4405
1,1,0,3.0,6.0,6.9,0.46,4670
0,0,0,2.0,4.0,5.7,0.48,4532
0,0,0,3.0,5.0,6.1,0.42,4691
1,0,1,2.0,4.0,5.3,0.5,4640
1,0,0,1.0,5.0,7.5,0.56,4451
0,0,0,0.0,1.0,2.0,0.05,4716
1,0,1,1.0,4.0,5.9,0.41,4657
0,0,1,3.0,5.0,4.8,0.41,4665
0,0,1,0.0,1.0,5.1,0.29,4747
0,0,0,3.0,6.0,6.8,0.56,4509
0,1,0,4.0,7.0,8.4,0.73,4528
1,1,1,1.0,3.0,5.6,0.37,4515
1,0,0,2.0,4.0,3.6,0.3,4548
0,0,1,1.0,1.0,3.4,0.22,4653
0,1,0,4.0,7.0,7.6,0.6,4666
0,0,0,2.0,6.0,6.7,0.63,4558
0,1,0,2.0,7.0,8.8,0.71,4615
1,0,1,2.0,4.0,5.8,0.43,4438
0,0,1,2.0,4.0,5.9,0.36,4494
0,1,1,2.0,3.0,5.1,0.37,4627
1,1,0,3.0,5.0,5.8,0.36,4490
1,0,0,1.0,3.0,5.7,0.37,4392
0,0,1,1.0,2.0,2.9,0.24,4567
1,0,0,1.0,4.0,5.5,0.35,4479
0,1,1,2.0,3.0,5.4,0.36,4743
0,1,0,1.0,3.0,6.1,0.37,4480
1,0,1,3.0,6.0,5.2,0.48,4538
0,0,0,3.0,6.0,8.5,0.67,4693
1,1,0,3.0,7.0,7.0,0.67,4538
1,1,0,2.0,5.0,6.8,0.51,4639
0,0,1,2.0,5.0,5.8,0.36,4495
1,0,1,3.0,6.0,7.3,0.65,4747
0,1,1,2.0,3.0,6.3,0.44,4574
1,0,1,3.0,5.0,6.8,0.47,4424
1,0,0,3.0,7.0,7.7,0.68,4535
0,0,0,4.0,7.0,8.1,0.67,4448
1,0,1,1.0,3.0,4.2,0.34,4445
0,1,0,5.0,9.0,7.8,0.79,4685
0,0,1,3.0,6.0,7.5,0.57,4508
1,1,0,2.0,7.0,9.0,0.73,4476
0,0,1,2.0,6.0,6.4,0.55,4589
1,1,1,3.0,6.0,5.0,0.41,4469
1,1,0,1.0,2.0,4.2,0.28,4509
1,0,0,3.0,6.0,6.7,0.47,4515
0,1,0,3.0,5.0,7.5,0.59,4483
0,0,1,0.0,1.0,4.8,0.29,4663
1,1,1,4.0,8.0,9.6,0.86,4409
1,1,0,3.0,7.0,8.3,0.72,4606
1,1,0,1.0,3.0,5.6,0.52,4565
1,0,1,2.0,3.0,5.3,0.3,4515
0,0,0,1.0,2.0,5.3,0.29,4478
0,1,1,2.0,5.0,6.9,0.62,4527
0,1,0,4.0,7.0,8.2,0.62,4711
0,1,0,2.0,4.0,5.8,0.49,4507
0,1,0,2.0,2.0,4.1,0.23,4741
1,1,0,3.0,6.0,6.2,0.52,4499
0,0,1,3.0,5.0,4.2,0.32,4492
1,0,1,0.0,1.0,1.9,0.12,4532
1,1,0,3.0,6.0,8.1,0.68,4439
1,0,1,2.0,4.0,6.8,0.47,4666
0,1,1,2.0,6.0,6.7,0.6,4406
1,0,1,2.0,5.0,5.4,0.44,4691
0,0,1,3.0,4.0,6.8,0.49,4726
1,0,0,1.0,4.0,6.9,0.51,4510
1,0,1,3.0,5.0,7.5,0.6,4459
0,1,1,2.0,5.0,5.5,0.33,4698
0,0,0,3.0,6.0,7.1,0.61,4576
1,0,0,4.0,9.0,7.0,0.7,4730
0,0,0,2.0,6.0,8.4,0.7,4693
1,0,1,3.0,4.0,7.0,0.48,4461
0,0,0,3.0,5.0,7.0,0.52,4466
0,0,1,4.0,6.0,6.7,0.63,4395
1,0,0,1.0,3.0,5.5,0.47,4554
1,1,0,2.0,4.0,7.2,0.49,4546
0,1,0,4.0,7.0,6.9,0.58,4670
1,0,0,3.0,4.0,5.6,0.5,4600
0,1,0,2.0,5.0,7.3,0.53,4445
1,0,0,4.0,8.0,8.9,0.79,4433
1,0,1,3.0,6.0,4.3,0.36,4459
1,1,1,2.0,3.0,5.8,0.35,4527
0,0,0,2.0,5.0,7.9,0.67,4659
1,0,1,2.0,3.0,3.5,0.14,4560
1,1,0,3.0,8.0,6.9,0.7,4442
0,0,0,3.0,6.0,8.0,0.61,4518
1,0,0,2.0,4.0,6.1,0.37,4449
1,0,0,2.0,4.0,5.7,0.51,4411
1,0,1,1.0,2.0,0.0,0.0,4569
1,0,0,3.0,6.0,6.9,0.55,4724
0,1,1,2.0,6.0,5.4,0.51,4673
0,1,0,3.0,7.0,7.9,0.84,4649
0,0,0,3.0,7.0,7.4,0.71,4546
0,0,0,3.0,7.0,6.8,0.64,4749
0,0,1,4.0,7.0,8.8,0.75,4407
1,0,0,2.0,4.0,5.0,0.39,4531
1,0,1,1.0,1.0,2.8,0.13,4483
1,0,1,1.0,2.0,0.0,0.0,4706
1,0,0,3.0,4.0,5.2,0.47,4634
1,1,1,1.0,3.0,6.0,0.48,4609
1,1,1,2.0,3.0,3.3,0.27,4532
1,0,1,1.0,2.0,4.6,0.28,4747
0,1,1,2.0,5.0,6.1,0.59,4600
0,0,1,2.0,4.0,5.9,0.49,4434
0,1,0,1.0,3.0,4.3,0.25,4474
0,0,0,3.0,7.0,6.1,0.52,4427
0,1,0,3.0,6.0,7.6,0.66,4405
0,0,1,1.0,1.0,5.2,0.29,4428
1,0,0,3.0,6.0,6.5,0.41,4567
1,0,0,2.0,3.0,5.7,0.35,4430
0,1,1,4.0,9.0,7.5,0.77,4723
1,0,1,3.0,5.0,6.4,0.56,4416
1,0,0,0.0,1.0,3.2,0.22,4719
1,0,0,3.0,6.0,6.3,0.51,4458
1,1,1,3.0,5.0,5.9,0.36,4632
0,1,0,4.0,8.0,6.2,0.53,4735
1,0,1,1.0,3.0,3.8,0.2,4685
0,0,0,3.0,6.0,5.3,0.41,4579
0,1,0,4.0,7.0,7.4,0.7,4703
1,0,0,4.0,8.0,7.1,0.72,4590
1,0,1,2.0,4.0,5.4,0.37,4522
1,0,1,1.0,2.0,4.6,0.24,4486
0,1,0,4.0,7.0,7.1,0.69,4455
1,0,0,3.0,7.0,6.8,0.54,4544
1,0,0,3.0,5.0,7.4,0.62,4465
0,0,1,3.0,7.0,7.3,0.69,4607
0,1,0,2.0,6.0,5.9,0.52,4497
0,0,1,0.0,1.0,4.9,0.25,4721
0,0,1,3.0,4.0,3.8,0.31,4579
0,0,0,2.0,5.0,8.3,0.74,4632
0,0,1,2.0,2.0,1.9,0.13,4530
1,1,1,2.0,5.0,6.2,0.41,4715
1,1,1,1.0,3.0,4.7,0.34,4503
0,1,1,1.0,2.0,5.1,0.43,4575
1,0,1,2.0,4.0,5.0,0.43,4571
0,1,1,2.0,5.0,6.3,0.4,4546
0,0,1,3.0,4.0,5.8,0.35,4446
0,1,0,3.0,6.0,6.8,0.66,4431
0,0,1,4.0,8.0,7.3,0.61,4465
0,0,1,3.0,6.0,8.6,0.74,4511
0,1,1,2.0,4.0,3.6,0.18,4712
1,0,1,2.0,3.0,5.5,0.47,4627
0,0,1,0.0,1.0,2.4,0.17,4477
0,0,0,2.0,5.0,6.2,0.46,4587
1,1,1,2.0,5.0,6.5,0.51,4533
0,0,0,3.0,8.0,9.7,0.86,4515
1,0,1,3.0,5.0,5.0,0.33,4749
1,0,1,0.0,1.0,2.9,0.17,4431
1,1,0,2.0,6.0,6.2,0.51,4546
1,0,1,2.0,4.0,7.1,0.48,4675
0,1,0,2.0,5.0,7.1,0.66,4480
1,0,1,3.0,5.0,6.6,0.62,4429
1,0,1,4.0,6.0,7.5,0.63,4467
1,0,1,3.0,4.0,5.2,0.47,4637
0,1,0,0.0,1.0,3.1,0.1,4549
1,1,0,3.0,5.0,4.6,0.34,4513
1,0,1,2.0,4.0,6.1,0.4,4704
1,0,0,1.0,2.0,4.9,0.3,4531
1,0,1,1.0,2.0,0.6,0.0,4707
0,0,1,1.0,3.0,4.8,0.26,4444
1,1,1,1.0,3.0,3.1,0.16,4386
0,0,1,1.0,3.0,3.5,0.26,4722
0,0,1,1.0,2.0,4.1,0.34,4529
1,1,0,3.0,8.0,8.1,0.74,4433
1,1,1,3.0,6.0,6.6,0.56,4396
1,0,1,4.0,8.0,8.6,0.74,4419
0,0,0,5.0,10.0,8.2,0.88,4566
1,0,0,2.0,4.0,5.7,0.51,4397
1,0,0,2.0,6.0,7.2,0.72,4497
0,0,0,3.0,6.0,9.0,0.77,4470
1,1,0,1.0,3.0,3.4,0.15,4418
1,0,1,2.0,4.0,3.3,0.24,4395
0,0,0,4.0,7.0,6.6,0.6,4617
0,1,1,2.0,4.0,4.5,0.39,4535
0,1,0,3.0,6.0,6.0,0.55,4636
1,1,1,2.0,4.0,5.1,0.39,4669
1,0,1,0.0,2.0,3.9,0.26,4589
0,1,1,2.0,3.0,4.1,0.28,4484
0,1,1,3.0,5.0,5.5,0.37,4638
0,1,1,2.0,5.0,4.8,0.36,4486
1,1,1,2.0,5.0,4.3,0.36,4596
1,0,1,1.0,2.0,2.9,0.17,4664
1,0,0,4.0,8.0,7.0,0.7,4508
1,0,1,2.0,4.0,5.4,0.42,4703
1,0,0,1.0,3.0,5.5,0.36,4559
1,0,1,3.0,5.0,7.4,0.55,4722
0,0,1,3.0,5.0,5.8,0.47,4719
1,1,0,2.0,3.0,3.2,0.13,4617
1,0,1,1.0,2.0,4.0,0.24,4699
1,1,0,3.0,5.0,6.0,0.49,4472
0,0,1,3.0,4.0,6.3,0.41,4523
1,0,1,2.0,4.0,5.6,0.46,4670
1,1,0,2.0,4.0,3.5,0.2,4703
0,1,1,1.0,2.0,5.2,0.37,4526
1,1,1,3.0,5.0,6.1,0.4,4527
0,0,0,1.0,2.0,3.9,0.29,4460
1,0,0,2.0,3.0,5.6,0.32,4415
1,0,0,2.0,4.0,3.2,0.27,4582
1,0,1,1.0,4.0,5.7,0.55,4412
0,0,0,3.0,4.0,5.5,0.44,4598
0,1,1,1.0,3.0,3.6,0.24,4736
0,0,0,4.0,8.0,9.3,0.83,4499
1,0,1,1.0,3.0,5.9,0.4,4582
1,1,0,3.0,7.0,6.6,0.52,4403
1,0,0,1.0,5.0,6.0,0.53,4513
0,0,1,2.0,4.0,4.8,0.35,4598
1,0,1,1.0,1.0,4.5,0.24,4686
1,0,1,3.0,5.0,6.6,0.44,4445
1,1,1,1.0,2.0,3.5,0.29,4579
1,0,1,1.0,2.0,3.1,0.24,4452
0,0,1,3.0,6.0,5.8,0.48,4671
1,1,1,1.0,4.0,7.5,0.54,4405
1,1,0,2.0,5.0,7.1,0.58,4551
1,0,1,1.0,3.0,6.5,0.48,4646
0,1,0,3.0,6.0,8.3,0.67,4399
1,0,1,1.0,4.0,4.4,0.34,4432
1,0,0,2.0,5.0,5.6,0.51,4593
0,1,1,3.0,7.0,6.6,0.6,4512
1,0,0,4.0,6.0,6.6,0.66,4425
0,0,1,2.0,3.0,4.9,0.4,4557
1,1,1,3.0,5.0,6.1,0.51,4488
0,0,1,1.0,2.0,5.4,0.32,4395
0,0,1,1.0,1.0,1.9,0.07,4730
1,0,1,1.0,2.0,3.2,0.13,4547
0,0,0,2.0,6.0,7.9,0.7,4427
1,0,1,3.0,6.0,5.9,0.44,4579
0,1,1,0.0,1.0,3.4,0.23,4463
1,0,0,2.0,5.0,5.8,0.55,4483
1,1,1,3.0,6.0,6.9,0.67,4712
1,0,1,1.0,2.0,3.4,0.19,4664
1,1,0,3.0,5.0,6.9,0.65,4583
1,0,1,0.0,1.0,2.2,0.15,4561
1,1,1,1.0,2.0,4.2,0.19,4662
1,0,1,1.0,3.0,4.7,0.42,4644
0,0,0,2.0,5.0,5.9,0.53,4624
0,0,0,4.0,8.0,7.9,0.75,4450
1,1,1,3.0,5.0,6.3,0.41,4442
0,0,1,1.0,4.0,6.6,0.47,4529
1,0,1,3.0,6.0,6.2,0.59,4579
1,1,1,0.0,1.0,1.9,0.13,4552
1,0,1,4.0,7.0,7.5,0.66,4737
0,0,0,2.0,3.0,3.8,0.24,4602
0,0,1,1.0,4.0,5.2,0.41,4603
0,0,1,0.0,1.0,1.9,0.06,4539
0,0,1,0.0,1.0,0.0,0.0,4644
1,0,0,2.0,5.0,4.2,0.3,4505
1,0,0,4.0,7.0,7.4,0.64,4587
1,0,0,1.0,3.0,5.9,0.38,4486
1,0,1,3.0,4.0,5.7,0.48,4667
1,0,1,0.0,1.0,2.6,0.1,4728
1,0,1,1.0,4.0,4.9,0.39,4476
0,0,1,2.0,5.0,7.4,0.66,4626
1,0,1,1.0,2.0,4.3,0.35,4562
0,1,1,1.0,2.0,5.1,0.4,4390
1,0,1,3.0,5.0,4.6,0.31,4684
1,1,0,1.0,4.0,5.2,0.36,4742
0,0,1,1.0,4.0,6.2,0.42,4416
1,0,0,1.0,3.0,6.4,0.43,4499
1,0,0,1.0,1.0,4.0,0.26,4588
0,1,0,5.0,9.0,9.6,0.84,4732
1,1,1,1.0,2.0,4.3,0.2,4418
0,1,0,3.0,7.0,8.6,0.87,4723
0,1,1,3.0,6.0,7.8,0.67,4505
1,1,1,0.0,1.0,3.7,0.18,4727
1,1,1,1.0,2.0,2.2,0.18,4528
1,1,1,3.0,6.0,5.4,0.51,4434
1,0,1,1.0,2.0,4.5,0.25,4712
1,0,0,2.0,5.0,7.5,0.57,4548
1,0,0,2.0,6.0,6.9,0.58,4401
0,0,0,5.0,8.0,8.4,0.89,4687
1,0,0,3.0,7.0,7.6,0.62,4561
1,0,0,3.0,5.0,6.6,0.66,4580
0,0,0,4.0,7.0,7.2,0.71,4524
0,0,1,3.0,3.0,4.0,0.28,4551
0,1,1,2.0,4.0,3.6,0.31,4509
1,0,1,3.0,6.0,6.0,0.5,4451
1,0,1,2.0,4.0,5.6,0.5,4747
1,1,0,2.0,5.0,6.7,0.51,4652
1,1,1,1.0,2.0,5.2,0.29,4587
0,0,1,2.0,4.0,5.0,0.35,4586
1,0,0,2.0,4.0,6.1,0.59,4667
1,0,0,3.0,5.0,5.8,0.53,4501
1,0,0,5.0,9.0,10.0,0.93,4575
1,1,1,3.0,7.0,10.0,0.93,4554
1,0,1,3.0,6.0,7.4,0.59,4526
0,1,1,2.0,6.0,7.4,0.58,4476
0,1,0,4.0,6.0,7.7,0.56,4391
0,0,0,2.0,4.0,5.9,0.53,4468
0,0,0,3.0,6.0,6.5,0.64,4670
0,0,1,2.0,4.0,6.1,0.47,4734
0,1,1,2.0,3.0,3.0,0.21,4440
0,1,0,0.0,1.0,0.0,0.0,4587
0,0,1,4.0,6.0,6.4,0.5,4653
1,0,1,3.0,5.0,6.5,0.47,4496
0,1,0,2.0,4.0,7.5,0.63,4620
1,1,1,2.0,5.0,4.2,0.3,4526
0,0,1,0.0,1.0,3.6,0.26,4452
1,1,1,1.0,2.0,6.0,0.42,4641
0,0,0,4.0,7.0,8.1,0.75,4652
0,1,0,2.0,5.0,6.4,0.53,4584
0,0,1,1.0,1.0,2.9,0.24,4648
0,1,1,1.0,3.0,6.1,0.46,4725
1,0,0,3.0,6.0,5.7,0.55,4635
1,1,1,2.0,6.0,6.8,0.61,4537
0,0,1,3.0,7.0,7.9,0.8,4447
1,0,0,3.0,6.0,5.5,0.45,4508
0,0,1,2.0,5.0,6.8,0.48,4549
0,0,1,1.0,1.0,0.0,0.01,4671
1,0,1,2.0,2.0,3.4,0.28,4742
0,0,0,3.0,7.0,7.3,0.59,4668
0,0,0,2.0,6.0,7.5,0.69,4506
0,0,0,2.0,3.0,5.3,0.35,4525
0,0,0,4.0,8.0,6.4,0.6,4568
1,0,0,3.0,6.0,6.8,0.58,4492
0,0,0,2.0,6.0,6.9,0.55,4700
1,0,1,2.0,3.0,5.2,0.33,4414
1,0,1,1.0,1.0,2.8,0.21,4668
1,0,0,1.0,2.0,3.8,0.29,4543
1,0,0,4.0,7.0,7.6,0.72,4602
0,1,1,2.0,5.0,6.1,0.48,4506
0,0,0,2.0,5.0,6.7,0.55,4614
0,0,1,1.0,2.0,1.8,0.08,4750
1,0,1,3.0,8.0,8.6,0.83,4499
1,0,1,2.0,4.0,5.0,0.38,4529
1,0,1,2.0,4.0,6.5,0.44,4574
1,0,0,3.0,6.0,7.7,0.65,4405
0,0,1,1.0,3.0,3.9,0.33,4424
1,0,0,0.0,1.0,3.7,0.19,4705
1,1,1,3.0,5.0,6.7,0.44,4585
1,0,0,1.0,2.0,1.8,0.04,4506
0,0,1,1.0,2.0,4.8,0.33,4545
0,1,0,3.0,8.0,8.6,0.81,4483
1,0,1,2.0,4.0,3.5,0.27,4503
1,0,1,2.0,6.0,7.1,0.54,4483
0,1,0,3.0,5.0,6.1,0.57,4509
0,0,1,2.0,4.0,6.9,0.68,4719
0,0,1,1.0,4.0,4.1,0.3,4557
